-244, -22, 958
-290, -27, 1036
-253, -51, 978
-175, -72, 970
-132, -45, 998
-64, -37, 992
-,-,-
-4, -13, 994
4, -10, 986
1, -10, 993
1, -10, 993
5, -8, 992
4, -10, 992
-1, -14, 992
-1, -14, 992
-15, -9, 991
-76, -17, 994
-139, -28, 981
-186, -47, 999
-186, -47, 999
-243, -62, 1014
-242, -32, 962
-179, 17, 996
-131, 15, 953
-116, -9, 982
-126, 3, 967
-126, 3, 967
-134, -3, 939
-129, -32, 905
-108, -83, 969
-69, -69, 985
-7, -16, 967
-7, -16, 967
41, 11, 939
57, 20, 883
57, 20, 883
77, -22, 1004
112, -57, 905
169, -22, 972
215, -1, 992
215, -1, 992
254, 21, 982
239, -8, 954
225, -4, 1014
236, 30, 976
236, 30, 976
285, 52, 1005
89, 4, 987
268, -55, 993
268, -55, 993
146, -6, 1000
168, -5, 999
210, 24, 980
196, 38, 1012
196, 38, 1012
221, 18, 938
182, 8, 986
156, -21, 1011
139, -36, 921
139, -36, 921
112, -27, 967
81, 14, 948
69, 8, 868
69, 8, 868
24, 13, 981
-16, -47, 918
-85, -50, 972
-85, -50, 972
-189, -30, 968
-193, -31, 939
-225, 36, 986
-177, 17, 996
-122, -2, 1011
-,-,-
18, -22, 960
-11, 1, 1018
1, -11, 992
1, -11, 992
3, -9, 994
3, -10, 992
3, -10, 992
7, 0, 991
-10, 1, 997
-10, 1, 997
-79, -10, 991
-130, -27, 992
-247, -61, 988
-272, -44, 1006
-291, -25, 979
-261, 2, 960
-261, 2, 960
-203, -23, 978
-175, -29, 985
-136, -29, 983
-125, -50, 972
-73, -54, 967
-73, -54, 967
-11, -29, 1000
22, -9, 930
49, 31, 965
77, 19, 966
77, 19, 966
124, -4, 939
197, -25, 999
248, 35, 984
248, 35, 984
277, 65, 981
271, 22, 991
264, -29, 1000
275, -18, 987
275, -18, 987
248, 1, 998
115, -8, 990
259, 8, 1000
259, 8, 1000
228, -3, 994
254, 0, 987
254, 6, 1009
254, 6, 1009
219, 32, 952
191, 27, 982
140, -16, 963
143, -73, 942
143, -73, 942
111, -69, 985
106, 9, 980
48, 42, 989
48, 42, 989
22, 25, 954
-35, -27, 954
-95, -75, 927
-177, -31, 970
-177, -31, 970
-224, 15, 991
-226, 27, 1000
-188, -15, 986
-,-,-
0, -9, 983
0, -9, 983
3, -9, 992
0, -10, 991
0, -10, 991
-38, 2, 992
-91, -25, 993
-186, -41, 998
-186, -41, 998
-181, -18, 977
-249, -26, 1003
-251, -35, 969
-234, -42, 1000
-199, -18, 997
-170, -30, 987
-137, -42, 983
-142, -49, 949
-142, -49, 949
-63, -27, 955
-62, -9, 954
-3, 34, 900
37, 13, 967
37, 13, 967
50, -41, 943
89, -36, 1010
106, 8, 982
106, 8, 982
168, 59, 924
229, 40, 984
266, 13, 1000
266, 13, 1000
298, -31, 978
296, 7, 1011
243, 20, 979
246, 0, 993
246, 0, 993
74, -22, 990
200, -10, 994
144, -24, 984
144, -24, 984
164, -9, 1000
187, 21, 983
181, 36, 1009
198, -1, 942
198, -1, 942
159, -13, 1029
148, -33, 966
153, -8, 954
155, 27, 980
155, 27, 980
120, 38, 958
89, -4, 921
37, -17, 1009
-48, -53, 813
-48, -53, 813
-94, -37, 989
-95, -10, 993
-108, 1, 932
-113, -34, 906
-113, -34, 906
-165, -57, 1013
-183, -22, 1000
-172, 29, 983
-175, 48, 987
-144, 44, 978
-116, -27, 1003
-122, -78, 987
-,-,-
3, -10, 988
3, -10, 988
7, -9, 990
4, -10, 994
4, -10, 994
-2, -11, 993
2, -10, 993
0, -8, 992
0, -8, 992
-53, -6, 993
-98, -32, 993
-98, -32, 993
-190, -73, 1002
-215, -61, 981
-207, -11, 992
-196, 15, 1003
-144, -6, 991
-139, -19, 969
-137, -12, 975
-137, -12, 975
-171, 11, 963
-123, -8, 933
-105, -44, 927
-39, -69, 982
-11, -45, 955
-11, -45, 955
-14, -4, 991
41, -17, 910
112, -19, 968
133, -29, 967
133, -29, 967
157, 5, 955
174, 74, 961
237, 84, 1013
260, 12, 975
260, 12, 975
246, -36, 991
221, -4, 985
213, 22, 994
213, 22, 994
134, -14, 990
171, 6, 991
139, -29, 992
133, -20, 1002
133, -20, 1002
190, 22, 989
207, 17, 990
187, 26, 990
171, -21, 1002
126, -39, 965
126, -39, 965
131, -22, 996
150, 7, 948
128, 8, 938
128, 8, 938
81, -36, 1014
40, -24, 886
0, -23, 974
0, -23, 974
-36, -35, 903
-77, -28, 911
-117, -3, 983
-147, 25, 994
-147, 25, 994
-180, 39, 962
-218, 9, 978
-195, -9, 961
-182, -32, 1002
-151, -21, 986
-133, -17, 998
-,-,-
0, -12, 993
1, -10, 991
3, -9, 993
3, -9, 993
5, -9, 993
4, -12, 992
4, -12, 992
0, -11, 993
-60, 0, 995
-60, 0, 996
-132, -5, 996
-179, -29, 996
-161, -51, 974
-200, -74, 1007
-225, -43, 995
-218, -2, 967
-218, -2, 967
-154, 45, 999
-151, -25, 977
-115, -64, 898
-99, -69, 966
-81, 34, 990
-81, 34, 990
-17, 60, 938
18, 18, 949
81, -82, 967
81, -82, 967
75, -30, 920
80, 23, 974
132, 51, 956
132, 51, 956
143, 33, 972
141, -33, 972
189, -37, 970
214, 15, 1012
214, 15, 1012
206, 38, 984
209, -14, 1011
192, -39, 979
146, -33, 991
49, -15, 994
49, -15, 994
118, -9, 990
107, -19, 994
142, -12, 988
196, -22, 998
196, -22, 998
146, 7, 990
159, 5, 994
137, 8, 1011
137, 8, 1011
158, -12, 955
135, -43, 949
114, -19, 939
122, 21, 986
122, 21, 986
100, -4, 981
90, 17, 942
53, 8, 973
53, 8, 973
-10, 15, 967
-32, -20, 877
-35, -63, 816
-35, -63, 816
-63, -69, 952
-73, -35, 1001
-128, 14, 981
-,-,-
3, -11, 996
3, -11, 996
-1, -7, 989
-20, -1, 991
-50, -1, 993
-50, -1, 993
-62, -6, 994
-112, -20, 995
-185, -24, 994
-189, -32, 991
-210, -27, 981
-210, -27, 981
-191, -25, 1005
-188, -8, 935
-145, -18, 988
-147, 3, 961
-137, -48, 892
-129, -44, 865
-60, -16, 930
-60, -16, 930
-15, -35, 943
1, -40, 953
56, -17, 957
56, -17, 957
60, 43, 923
90, 37, 919
162, 6, 980
162, 6, 980
174, -38, 890
214, 4, 977
208, 32, 995
208, 32, 995
243, 23, 1004
229, 2, 975
225, -36, 999
216, -39, 989
216, -39, 989
64, -19, 992
136, -6, 992
82, -14, 993
82, -14, 993
150, -25, 991
155, -48, 1001
162, -39, 985
143, -6, 991
118, 2, 1016
118, 2, 1016
137, 25, 982
160, 4, 987
136, -35, 882
136, -35, 882
121, -52, 952
100, 7, 999
103, 43, 948
20, 12, 892
20, 12, 892
34, 1, 980
8, -9, 998
8, -9, 998
-40, -3, 1001
-58, 21, 877
-106, 10, 1000
-106, 10, 1000
-124, -1, 981
-131, -23, 942
-100, -22, 1029
-160, -14, 979
-166, -8, 945
-168, -44, 977
-168, -44, 977
-,-,-
1, -9, 994
-19, -2, 993
-68, -11, 992
-68, -11, 992
-119, -37, 998
-168, -61, 988
-224, -9, 1011
-211, 29, 973
-188, 2, 1005
-170, -8, 999
-170, -8, 999
-152, -24, 955
-169, -11, 1015
-163, -43, 940
-153, -86, 999
-117, -86, 824
-90, -11, 965
-90, -11, 965
-36, 5, 952
-5, -20, 973
50, -4, 970
50, -4, 970
69, 5, 965
185, -1, 981
196, 12, 955
196, 12, 955
258, 25, 1006
205, 11, 997
254, 31, 970
296, 12, 1001
296, 12, 1001
334, 18, 992
289, -40, 987
197, 21, 1002
202, 21, 984
202, 21, 984
176, -27, 1000
234, -68, 988
197, -51, 988
203, -20, 971
203, -20, 971
216, -4, 970
232, -2, 986
215, 45, 916
169, 6, 974
169, 6, 974
111, 4, 886
59, 32, 995
59, 32, 995
24, 33, 904
-81, 14, 978
-172, 19, 867
-172, 19, 867
-309, 45, 965
-364, -21, 916
-284, -90, 1019
-169, -103, 978
-100, -41, 1021
-23, 40, 984
-10, 38, 993
-10, 38, 993
-54, -26, 991
-125, -96, 998
-167, -59, 995
-134, -40, 996
-93, -30, 993
-93, -30, 993
-,-,-
-23, -10, 991
-70, -2, 998
-106, 6, 992
-106, 6, 992
-205, -13, 1006
-186, -27, 991
-212, -13, 986
-197, 2, 983
-217, -3, 994
-217, -3, 994
-205, -61, 979
-183, -72, 961
-115, -37, 995
-70, -6, 944
-40, -30, 966
-16, -89, 955
-16, -89, 955
-22, -45, 989
-8, 7, 916
15, 37, 967
15, 37, 967
59, 0, 847
176, -16, 894
275, 55, 991
275, 55, 991
292, 71, 974
285, 4, 1017
259, -29, 973
259, -29, 973
272, -17, 1006
314, 0, 988
122, -6, 1000
258, 13, 977
258, 13, 977
194, -32, 992
228, -41, 975
270, -20, 1008
274, 36, 952
238, 30, 891
238, 30, 891
200, -6, 912
141, -46, 894
73, -52, 939
73, -52, 939
31, -31, 935
17, 26, 994
-4, 57, 895
-4, 57, 895
-33, 47, 776
-120, 7, 1015
-147, 11, 961
-182, 37, 911
-182, 37, 911
-284, 40, 928
-349, -60, 1005
-357, -145, 999
-265, -133, 983
-107, -61, 994
-52, -44, 992
-30, -52, 988
-,-,-
4, -12, 983
12, -11, 1001
12, -11, 1001
29, 1, 992
-2, 0, 992
-13, -18, 993
-13, -18, 993
-8, -16, 992
0, -11, 992
0, -7, 992
0, -7, 992
-63, 0, 994
-140, -49, 988
-187, -49, 999
-258, -20, 983
-258, -20, 983
-231, -1, 1010
-262, -30, 975
-243, -39, 927
-269, -52, 939
-217, -30, 976
-156, 1, 866
-156, 1, 866
-115, -5, 934
-105, -76, 906
-38, 2, 988
14, 13, 943
14, 13, 943
69, 40, 933
126, -15, 857
164, -10, 1021
164, -10, 1021
243, 11, 866
271, 55, 878
344, 65, 1003
335, 13, 951
335, 13, 951
332, -14, 979
301, -27, 1000
153, -68, 989
204, 19, 992
153, -42, 992
153, -42, 992
182, -28, 998
270, -46, 976
248, -47, 982
247, 4, 980
247, 4, 980
218, 48, 936
202, 26, 941
164, -13, 857
164, -13, 857
120, -33, 881
44, -36, 913
11, -15, 791
-14, 22, 883
-14, 22, 883
-49, 32, 925
-88, 37, 934
-104, -23, 898
-206, -84, 979
-206, -84, 979
-279, -57, 955
-374, 3, 996
-329, -24, 981
-,-,-
-11, -10, 995
-1, -9, 993
4, -11, 991
4, -11, 991
4, -13, 993
2, -10, 994
1, -11, 993
1, -11, 993
-76, -48, 993
-119, -40, 992
-135, -6, 992
-184, -25, 989
-184, -25, 989
-133, 5, 995
-130, 11, 994
-97, -7, 988
-98, -36, 990
-98, -36, 990
-75, -44, 986
-112, -2, 999
-91, -18, 993
-122, -13, 961
-47, -37, 992
-47, -37, 992
-29, -34, 987
9, -16, 1005
31, -3, 981
12, -5, 944
12, -5, 944
52, 0, 994
48, -44, 986
48, -44, 986
106, 10, 977
184, 24, 944
186, 32, 1013
188, -8, 991
188, -8, 991
152, 15, 1001
151, 7, 986
226, 10, 992
226, 10, 992
185, -36, 996
82, -5, 990
161, -11, 994
153, 8, 999
153, 8, 999
218, 15, 978
244, 17, 1001
258, -9, 963
258, -9, 963
226, -46, 950
169, -38, 980
120, -47, 955
76, -63, 985
76, -63, 985
68, -41, 909
71, 8, 953
57, 56, 934
57, 56, 934
24, 36, 929
-57, 18, 979
-57, 18, 979
-166, -26, 1011
-182, -9, 833
-245, 0, 1005
-201, 26, 1004
-185, 0, 981
-185, 0, 981
-,-,-
-4, -8, 991
4, -13, 991
3, -11, 993
3, -11, 993
1, -9, 993
3, -9, 991
3, -9, 991
4, -10, 990
5, -9, 988
5, -9, 988
2, -11, 988
2, -10, 989
2, -9, 988
2, -9, 988
-39, 6, 988
-44, -9, 985
-44, -9, 985
-90, 2, 985
-139, -10, 986
-145, -24, 990
-175, -17, 994
-175, -17, 994
-148, -25, 976
-133, -33, 991
-145, 0, 987
-118, -16, 877
-123, -40, 965
-134, -51, 972
-134, -51, 972
-134, -7, 969
-91, -8, 996
-44, -19, 908
-14, -51, 929
21, -46, 952
21, -46, 952
27, 23, 976
57, 30, 864
118, 25, 956
118, 25, 956
181, -7, 971
230, -29, 1009
232, 22, 970
247, 30, 989
247, 30, 989
251, 12, 987
243, -10, 1001
186, -25, 988
102, -8, 991
102, -8, 991
199, -24, 986
186, -20, 988
206, -15, 1006
284, 14, 971
284, 14, 971
233, 56, 991
228, 42, 929
148, 7, 984
148, 7, 984
128, -16, 815
100, 7, 995
93, 19, 960
93, 19, 960
36, -10, 928
0, -6, 962
0, -6, 962
-48, -43, 852
-130, -56, 858
-172, -84, 943
-190, -65, 931
-240, 10, 978
-240, 10, 978
-208, -13, 994
-221, -36, 968
-208, -50, 990
-186, -23, 997
-145, -11, 989
-,-,-
4, -9, 992
5, -13, 986
5, -13, 986
2, -9, 989
2, -10, 989
2, -10, 989
2, -9, 989
1, 5, 989
1, 5, 989
5, -11, 988
2, -13, 990
2, -13, 990
-11, 5, 989
-40, 5, 989
-93, 23, 983
-93, 23, 983
-143, 3, 993
-146, -64, 992
-195, -61, 1001
-156, -28, 985
-115, 6, 987
-115, 6, 987
-116, -21, 979
-99, -28, 993
-104, -32, 943
-89, -19, 940
-53, -32, 989
-53, -32, 989
-28, -10, 983
-17, 4, 1004
10, 0, 971
10, 0, 971
27, 0, 915
59, 0, 929
59, 0, 929
80, -30, 1009
50, -22, 988
48, 22, 969
48, 22, 969
53, -19, 943
68, -28, 977
128, -19, 972
128, -19, 972
143, 18, 985
173, 13, 1009
145, -5, 968
157, -25, 999
157, -25, 999
203, -7, 992
161, 7, 993
114, -14, 986
101, -10, 995
101, -10, 995
119, -25, 988
144, -18, 994
180, 6, 996
222, 30, 953
222, 30, 953
172, 41, 999
182, 7, 970
139, -39, 986
139, -39, 986
96, -22, 956
107, -11, 952
83, -1, 979
110, 16, 912
110, 16, 912
66, -3, 902
42, -5, 840
-31, -35, 938
-31, -35, 938
-132, -50, 892
-190, -55, 974
-212, -18, 982
-259, 7, 1020
-260, -13, 977
-202, -22, 1001
-,-,-
-12, -7, 999
1, -13, 984
-4, -17, 991
-4, -17, 991
-2, -12, 993
1, -10, 991
-11, -11, 992
-11, -11, 992
-94, -21, 990
-59, -9, 998
-137, -25, 988
-168, -29, 995
-159, 29, 997
-159, 29, 997
-132, 4, 986
-112, -29, 973
-145, -98, 1012
-120, -36, 1002
-120, -11, 974
-117, -21, 940
-117, -21, 940
-77, -50, 962
-83, -79, 917
-93, -7, 948
1, 32, 1025
1, 32, 1025
54, 18, 987
58, -33, 976
11, -57, 897
11, -57, 897
43, 20, 1004
118, 23, 960
170, 30, 975
170, 30, 975
203, -37, 955
190, -8, 982
232, 59, 1021
207, 33, 983
207, 33, 983
207, 7, 988
200, -12, 988
50, -12, 988
208, 43, 994
208, 43, 994
174, 47, 993
192, 9, 996
240, -7, 987
240, -7, 987
217, -15, 996
181, -7, 944
152, 7, 1002
152, 7, 1002
148, -4, 938
154, -42, 949
132, -57, 962
117, -43, 971
117, -43, 971
64, 6, 939
14, 35, 989
-48, 17, 966
-48, 17, 966
-122, -73, 985
-215, -67, 984
-254, -2, 985
-282, 51, 954
-244, 66, 989
-244, 66, 989
-150, -17, 994
-,-,-
3, -9, 998
4, -10, 984
4, -10, 984
1, -10, 990
2, -11, 991
2, -11, 991
0, -11, 991
-54, -9, 990
-125, -37, 987
-125, -37, 987
-245, -42, 991
-192, 4, 1004
-199, -29, 986
-144, -53, 982
-176, -61, 1012
-162, -3, 953
-218, 2, 968
-218, 2, 968
-202, -26, 955
-181, -67, 892
-114, -76, 1001
-59, 32, 903
-1, 25, 923
-1, 25, 923
50, 12, 991
77, -72, 949
77, -72, 949
111, -58, 980
172, 39, 995
222, 58, 966
229, 32, 968
229, 32, 968
222, -2, 1010
232, -19, 965
267, 34, 997
285, 18, 994
285, 18, 994
247, -26, 988
63, -16, 991
210, -13, 992
210, -13, 992
176, 15, 982
198, 14, 999
194, -16, 1004
207, -10, 968
182, 9, 949
182, 9, 949
174, 13, 1029
140, -25, 905
119, -44, 988
119, -44, 988
94, -9, 945
65, 0, 966
54, -6, 981
54, -6, 981
17, -19, 914
-35, -43, 1005
-86, 6, 957
-86, 6, 957
-98, 64, 895
-79, -3, 929
-76, -33, 998
-71, -35, 956
-71, -35, 956
-93, -33, 950
-115, 14, 1016
-119, 29, 943
-161, -24, 1011
-186, -32, 991
-,-,-
-17, -4, 992
-52, -13, 991
-56, -2, 996
-56, -2, 996
-84, -14, 991
-160, 6, 995
-222, -8, 993
-222, -8, 993
-231, -60, 992
-244, -56, 999
-238, -18, 951
-225, -5, 978
-229, 3, 909
-190, -56, 951
-190, -56, 951
-117, -108, 928
-58, -72, 916
-32, 0, 928
5, 39, 965
5, 39, 965
77, -6, 948
158, -55, 965
214, -18, 972
214, -18, 972
212, 22, 971
206, 86, 1012
213, 48, 981
197, -21, 968
197, -21, 968
284, -21, 1018
265, 29, 991
281, 27, 985
152, -40, 990
189, 17, 992
189, 17, 992
181, -30, 993
181, -12, 987
213, 1, 1008
213, 1, 1008
214, 15, 972
180, 0, 987
164, -24, 1000
143, -53, 1011
143, -53, 1011
108, -50, 942
109, -18, 957
104, 43, 960
97, 57, 997
97, 57, 997
66, 17, 982
11, -58, 990
-56, -30, 930
-84, 11, 1021
-84, 11, 1021
-162, 19, 938
-219, 22, 977
-238, 8, 953
-236, -33, 985
-236, -33, 985
-208, -51, 976
-154, -40, 1008
-92, -9, 987
-103, -14, 1004
-84, -26, 995
-91, -35, 989
-91, -35, 989
-40, -20, 997
-15, -16, 988
-23, -18, 993
-27, -17, 994
-15, -16, 992
-15, -16, 992
-15, -19, 992
-4, -13, 991
-,-,-
3, -8, 988
3, -8, 988
1, -8, 995
0, -10, 987
0, -10, 987
-80, 5, 994
-118, -17, 988
-133, -2, 997
-133, -2, 997
-235, 1, 987
-234, -6, 990
-277, -21, 988
-222, -49, 986
-168, -25, 989
-170, -77, 967
-170, -77, 967
-165, -111, 968
-154, -29, 955
-41, -1, 948
19, -7, 978
35, 10, 973
35, 10, 973
91, 19, 988
90, -28, 981
128, -28, 883
128, -23, 883
141, 11, 989
185, 64, 972
226, 40, 981
226, 40, 981
204, -25, 999
214, -47, 1007
196, -60, 977
195, 17, 979
220, 49, 1004
220, 49, 1004
130, 22, 991
158, -26, 991
160, -26, 986
166, 13, 999
166, 13, 999
206, 2, 990
216, 13, 982
208, 12, 994
208, 12, 994
183, 6, 966
155, 23, 995
138, -19, 975
138, -19, 975
111, -48, 953
97, -30, 954
96, 5, 1003
119, 17, 818
119, 17, 818
43, 2, 927
-21, -20, 943
-103, -31, 954
-103, -31, 954
-194, -36, 957
-201, -46, 986
-201, -20, 949
-168, -8, 1025
-153, 5, 975
-172, -3, 1001
-170, -8, 994
-170, -8, 994
-170, -15, 994
-,-,-
2, -8, 987
2, -8, 987
7, -9, 995
2, -10, 992
2, -10, 992
-2, -13, 992
-7, -3, 997
-7, -3, 997
-130, -13, 991
-156, -45, 994
-196, -45, 993
-206, -30, 983
-209, 19, 986
-209, 19, 986
-175, 21, 1020
-142, 8, 971
-159, 8, 995
-123, -34, 936
-137, -44, 951
-137, -44, 951
-115, -68, 1002
-65, -55, 942
-38, -12, 898
0, -5, 978
-7, -45, 1000
-7, -45, 1000
15, -55, 919
69, -29, 1047
81, 26, 919
133, 27, 981
133, 27, 981
112, 38, 869
167, 18, 921
241, -22, 992
241, -22, 992
292, -34, 988
321, -11, 1006
296, 43, 986
209, 24, 990
200, -25, 993
200, -25, 993
142, -41, 988
151, -39, 989
219, 0, 989
257, 50, 990
257, 50, 990
270, 58, 977
243, 43, 1009
178, -25, 922
178, -25, 922
132, -40, 926
104, 0, 978
100, 39, 970
48, 40, 989
48, 40, 989
30, 25, 974
-9, -31, 974
-58, -44, 955
-58, -44, 955
-89, -31, 1001
-100, -11, 963
-135, -18, 954
-181, -30, 972
-229, -32, 1007
-266, -47, 1007
-264, -50, 985
-264, -50, 985
-240, -42, 992
-185, -27, 991
-133, -22, 992
-79, -15, 992
-31, -15, 992
3, -10, 992
-,-,-
16, -18, 967
-6, -3, 1012
2, -10, 993
2, -10, 993
2, -9, 993
1, -10, 991
1, -10, 991
-40, -8, 994
-63, -13, 991
-103, -26, 994
-230, -11, 989
-230, -11, 989
-272, -19, 1004
-249, -76, 987
-211, -131, 1001
-175, -105, 966
-159, -26, 1010
-166, 83, 898
-123, 42, 1008
-81, -74, 942
-65, -96, 988
-65, -96, 988
-75, 49, 920
28, 83, 903
91, 30, 1012
91, 30, 1012
175, 29, 961
177, 26, 964
212, -36, 1013
198, 34, 949
198, 34, 949
225, 20, 970
254, 19, 966
240, -22, 1017
226, -33, 992
226, -33, 992
193, 0, 989
75, -13, 987
170, 46, 994
170, 46, 994
130, 0, 991
130, -13, 992
207, -30, 993
207, -21, 995
207, -21, 995
247, 2, 1006
206, 38, 988
201, -4, 969
138, -39, 978
138, -39, 978
72, -54, 964
23, -26, 974
10, 22, 1007
-1, 49, 894
-1, 49, 894
0, 46, 936
-48, -56, 939
-48, -56, 939
-124, -49, 1000
-180, 1, 958
-229, 43, 941
-270, 10, 963
-223, -46, 1006
-153, -43, 1006
-153, -43, 1006
-98, -39, 988
-85, -47, 996
-68, -48, 987
-,-,-
3, -7, 987
2, -12, 996
2, -12, 996
5, -8, 991
0, -13, 994
0, -13, 994
-2, -7, 995
-86, -1, 993
-99, -20, 987
-99, -20, 987
-174, -44, 1000
-243, -63, 989
-241, -22, 1000
-210, -24, 977
-186, -42, 990
-144, -61, 961
-162, -77, 952
-162, -77, 952
-141, -15, 967
-94, 31, 982
-35, -5, 1006
-15, -75, 938
25, -63, 936
25, -63, 936
70, 16, 936
107, 61, 991
115, 48, 957
115, 48, 957
162, -11, 991
197, -38, 971
223, 16, 988
204, 79, 988
204, 79, 988
229, 82, 990
221, -11, 996
223, -39, 989
145, -51, 993
145, -51, 993
183, 29, 992
130, 0, 997
147, -40, 990
147, -40, 990
199, -44, 994
160, -11, 1010
168, -14, 982
161, 0, 983
133, -25, 965
133, -25, 965
134, -53, 1002
109, -19, 945
102, 34, 974
76, 36, 991
76, 36, 991
74, 10, 933
34, -18, 980
18, -38, 1018
18, -38, 1018
-28, 13, 912
-51, 44, 972
-59, 38, 982
-83, -19, 965
-83, -19, 965
-101, -67, 999
-132, -45, 967
-180, 27, 994
-192, 41, 999
-176, 20, 996
-176, 20, 996
-109, -15, 995
-101, -39, 996
-92, -43, 993
-103, -50, 986
-110, -44, 991
-104, -28, 998
-,-,-
5, -10, 992
5, -10, 992
3, -12, 992
3, -12, 994
3, -12, 994
3, -10, 992
4, -10, 993
4, -10, 993
3, -9, 994
-2, -11, 992
-86, -14, 993
-86, -14, 993
-132, -28, 992
-121, -17, 993
-201, -44, 1005
-198, -19, 984
-142, -20, 983
-130, 0, 1010
-114, 3, 977
-114, 3, 977
-128, -7, 992
-125, -53, 940
-134, -22, 968
-122, 40, 996
-122, 40, 996
-71, 43, 1004
-57, -5, 968
-4, -59, 1008
42, -59, 985
42, -59, 985
29, -20, 922
58, 42, 974
91, 38, 998
91, 38, 998
134, 4, 943
173, -42, 994
198, -46, 995
219, -8, 958
219, -8, 958
254, 20, 992
279, -7, 1007
276, -26, 991
276, -26, 991
110, -9, 995
199, -53, 990
169, -28, 993
218, -15, 994
256, -30, 989
256, -30, 989
284, 17, 1014
237, 31, 961
181, 26, 974
170, -24, 970
170, -24, 970
83, -55, 963
101, -39, 958
87, 18, 886
87, 18, 886
35, 32, 1016
28, 2, 961
-40, -20, 994
-40, -20, 994
-72, -33, 964
-148, -12, 977
-195, 2, 977
-269, -13, 1008
-230, -18, 982
-192, -18, 992
-192, -18, 992
-,-,-
1, -10, 993
5, -10, 990
3, -10, 993
2, -11, 991
2, -11, 991
1, -10, 992
-82, -11, 993
-82, -11, 993
-159, -13, 992
-159, -14, 986
-236, -36, 984
-221, -60, 983
-243, -57, 1021
-207, -10, 978
-193, 46, 968
-193, 46, 968
-154, 14, 961
-139, 19, 988
-129, -7, 962
-48, 0, 896
-48, 0, 896
-43, -24, 963
-28, -47, 922
-11, -35, 944
38, -23, 966
38, -23, 966
125, 0, 927
200, -26, 939
240, -31, 1016
209, 0, 978
209, 0, 978
166, -25, 986
162, -20, 995
189, 12, 965
189, 12, 965
249, 28, 990
334, 4, 994
222, -13, 990
246, 15, 993
246, 15, 993
170, 17, 996
166, -3, 986
191, -23, 1003
191, -23, 1003
216, -43, 988
188, -22, 1015
183, 14, 917
182, 11, 952
138, 4, 983
138, 4, 983
147, -36, 997
94, -57, 919
59, -47, 983
59, -47, 983
39, -24, 1004
-9, 20, 856
-33, 12, 928
-33, 12, 928
-62, 4, 993
-112, -6, 946
-162, -18, 984
-182, -16, 1002
-197, 23, 989
-197, 23, 989
-194, 5, 1010
-,-,-
-4, -9, 993
0, -7, 988
5, -10, 994
5, -10, 994
6, -10, 994
4, -11, 993
2, -10, 992
2, -10, 992
-30, -5, 996
-155, -14, 995
-152, -25, 986
-164, -49, 1007
-267, -48, 971
-267, -48, 971
-269, 25, 1005
-223, 30, 997
-204, -33, 1011
-179, -62, 943
-118, -11, 965
-115, -21, 1007
-74, -70, 965
-74, -70, 965
-46, -76, 929
7, -51, 957
23, 0, 948
23, 0, 948
49, 39, 992
82, 61, 989
88, 10, 974
88, 10, 974
142, -11, 898
221, -26, 920
251, 20, 1013
251, 20, 1013
290, 23, 976
308, 21, 994
292, 20, 992
279, -8, 1002
279, -8, 1002
129, -7, 991
241, -42, 997
175, -46, 984
203, -21, 981
203, -21, 981
208, 15, 1030
212, 6, 955
260, 11, 999
201, 9, 896
201, 9, 896
189, -9, 905
139, -19, 980
87, -2, 988
87, -2, 988
84, -20, 939
10, 12, 1025
-30, -3, 957
-30, -3, 957
-115, -3, 985
-148, -37, 971
-188, -54, 957
-157, -38, 979
-147, 1, 953
-147, 1, 953
-221, 24, 1018
-233, -9, 984
-220, -60, 1004
-,-,-
4, -10, 991
5, -9, 988
3, -10, 993
3, -10, 993
1, -10, 991
-2, -11, 988
-68, 0, 997
-68, 0, 997
-135, -24, 992
-223, -18, 990
-239, -17, 1007
-255, 12, 980
-165, -28, 957
-165, -28, 957
-138, -32, 1021
-127, -14, 989
-131, -23, 944
-114, -30, 938
-73, -50, 970
-39, -41, 973
-48, -9, 901
-48, -9, 901
-12, 26, 975
25, -32, 943
40, -67, 972
40, -67, 972
96, -36, 976
113, 12, 950
133, 53, 1014
154, 40, 943
154, 40, 943
204, 9, 1018
201, -17, 947
215, -9, 1013
215, -9, 1013
209, 27, 990
201, 0, 993
183, -31, 991
91, -47, 991
91, -47, 991
147, -21, 998
121, -33, 993
176, 3, 989
190, -8, 992
190, -8, 992
183, 0, 972
167, -12, 996
176, -6, 1000
176, -6, 1000
149, 23, 965
134, -8, 990
121, -15, 1000
133, -44, 892
133, -44, 892
104, -27, 910
139, -19, 956
59, 8, 970
-17, 28, 953
-17, 28, 953
-86, 5, 939
-128, -48, 981
-135, -35, 896
-147, -8, 968
-147, -8, 968
-158, 21, 1020
-194, 46, 972
-147, 24, 990
-113, -20, 991
-,-,-
1, -11, 988
-34, -16, 986
-52, -13, 987
-73, 0, 989
-73, 0, 989
-120, 10, 994
-143, 21, 990
-148, 0, 983
-169, -34, 986
-169, -34, 986
-145, -57, 977
-189, -47, 1001
-174, -25, 976
-134, -29, 1002
-119, -32, 972
-113, -72, 974
-109, -14, 995
-103, -10, 936
-22, -16, 984
-22, -16, 984
-43, -19, 911
-65, -14, 905
-29, 15, 967
65, -23, 934
65, -23, 934
162, -14, 960
203, 78, 977
217, 72, 962
217, 72, 962
246, 49, 980
262, -10, 941
270, -45, 987
253, -38, 1009
237, -13, 987
237, -13, 987
